,Text,label
1427,Nueva MANIOBRA ILEGAL DEL PP y es que ante el mas que evidente fracaso electoral jugando limpio ha pasado nuevamente al juego sucio. Lo ha hecho pasando a controlar TV3 (la televisión pública catalana) a la que ha prohibido emitir espacios electorales de ,FAKE
1428,Nuevas aportaciones a la cultura occidental del feminismo radical y del movomiento LGTB,FAKE
1429,"Observen lo que pasa en Londres cuando un vehículo que lleva un crucifijo, aparca en una zona no-go, gobernada por la sharia. Pero que siga la fiesta multicultural.",FAKE
1430,"Ocurre en Cartagena, pero también en muchas ciudades de España.Mezquitas que se multiplican como los hongos y q barrios obreros (antes tranquilos) se devalúan hasta la marginalidad. ¿Y alguien controla qué mensajes dan los imanes desde esas mezquitas? ",FAKE
1431,Oficina de Seguridad Social del Estado Libre de Baviera. Para los ciudadanos de Baviera y suburbios. Tarjeta de entrada gratuita en el burdel. Intransferible. La tarjeta es válida de lunes a viernes y los días festivos de la iglesia evangélica de 09.00 a ,FAKE
1432,OHL investiga a directivos y ex directivos para aclarar posibles prácticas de corrupción en contratos,REAL
1433,OJO IMPORTANTE: Nos informan que el Polígono Industrial Fuente de Jarro ha recibido orden de evacuación y antes de las 17:00 debe estar vacío y sin actividad. Aviso de Policía Local y Guardia Civil.,FAKE
1434,OJO PENSIONISTAS!! Ayer se supo que el PSOE despidió a su informático por hacer público el pacto secreto que tienen con Unidas Podemos y EH Bildu si ganan las elecciones. argumentando dicha decisión en la insostenibilidad del sistema público de pensiones ,FAKE
1435,"Ole ........POR EL ALCALDE DE HERVÁS (CÁCERES-EXTREMADURA-ESPAÑA) ""Ha aparecido en PLASENCIA un articulo en el periódico ""HOY y EXTREMADURA NOWS "", en apoyo al alcalde de HERVÁS (CÁCERES) que ha rechazado suprimir EL JAMON Y LOS EMBUTIDOS IBERICOS en el c",FAKE
1436,"Omar McLeod es un atleta tan rápido como basta es su técnica. Oro olímpico en Río de Janeiro, precisamente por delante de Orlando Ortega , en el Mundial de Doha ha sido el responsable de haber dejado sin medalla al español tras invadir su calle y entorpec",REAL
1437,"Ondeó durante décadas en los edificios oficiales, pero ahora su exhibición pública queda prohibida. La razón: evitar abrir heridas aún no curadas del todo en la sociedad sudafricana. El Tribunal Superior de Gauteng, en Johannesburgo, ha sentenciado este m",REAL
1438,"Open Arms salva a 55 inmigrantes en el Mediterráneo y pide un puerto seguro La nave deberá encontrar un puerto seguro al que trasladar a estas personas, dado que Malta e Italia, los dos países europeos y seguros más próximos, rechazan la llegada de los b",REAL
1439,"Os acordais del conseller Bruch??? El de apagar incendios en el país vecino?? Pues aqui lo teneis hoy, enbarcando en el avión para ir a Estrasburgo. ATENTOS POR FAVOR AL NIVEL DE LA RAZA SUPERIOR. RT y que RULE,que Rule!!!",FAKE
1440,"Otra más y ya no sabemos cuentas porque parece que el equipo ministerial de Pedro Sánchez, aquel que fue recibido por los medios de comunicación como una jugada genial, lo montó el peor enemigo del presidente ‘okupa’ (Ni España ni los españoles se merecen",FAKE
1441,"Otro capítulo de la galopante degradación de España. La anarquía se apodera de cada vez más espacios públicas. Sólo hay ley para los de casa, mientras las calles empiezan a parecerse a esas selvas urbanas que aparecen en algunos metrajes estadounidenses. ",FAKE
1442,"Otro caso aislado que no saldrá por televisión. No te contará la prensa. Y que tampoco copará las portadas de los principales medios de comunicación. ¿Qué pasaría si los agresores fueran blancos, heterosexuales y españoles? Los colectivos feministas ya ca",FAKE
1443,"Oye Siri, la UNESCO afirma que eres machista Según un informe de la Organización de Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO), la mayoría de asistentes digitales detentan un carácter sumiso y servil, lo que, sumado a que son dis",FAKE
1444,"Pablo Iglesias borra un tuit: ""Ojalá una bomba en Colón"".",FAKE
1445,"Pablo Iglesias pasa de exigir una coalición a Pedro Sánchez a ofrecerle ""ayuda"" tras su debacle el 26-M ",REAL
1446,Pablo Iglesias pasa frente a Pedro Sánchez de camino a la tribuna del Congreso en la sesión de investidura del 25 de julio. Jaime VillanuevaTras el ruido llegó el silencio a Podemos. El partido de Pablo Iglesias se mantiene a la espera de que Pedro Sánche,REAL
1447,Pablo Iglesias se Vio con Maduro en Venezuela a Principios de Diciembre.Exclusiva de este diario.El presidente de la formación morada de Unidos Podemos tuvo un encuentro con el presidente de la república bolivariana de Venezuela a principios de este mes d,FAKE
1448,"Pablo Iglesias y Podemos vuelven a vivir una situación complicada debido a sus absurdas e inaceptables propuestas. Es por todos sabido que el líder podemita es un experto en tratar de favorecer a aquellos que menos se lo merecen. Okupas, inmigrantes ilega",FAKE
1449,"Pablo Santona, uno de los directivos de Hazte Oír, ha sido fotografiado en Benidorm besando a una mujer sin saber que en realidad se trataba de una transexual. El que es una de las cabezas visibles de la asociación ultracatólica y conservadora, que hace u",FAKE
1450,"Panorámica general de la valla fronteriza de Melilla y, a su derecha, la valla marroquí. ANTONIO RUIZEl Gobierno habilitará hoy una partida de 32,3 millones de euros para reforzar el control fronterizo en Marruecos y contribuir a la lucha contra la inmigr",REAL
1451,"Para ""dar voz"" a las personas menos visibles dentro del colectivo Lgtbi y a las personas mayores, la Federación Estatal de Gais, Trans y Bisexuales (Felgtb) ha puesto en marcha este jueves en Madrid el festival La Culta, cuya celebración coincide con la c",REAL
1452,"Para celebrar el Día Mundial de la Hamburguesa, nuestro cronista culinario Fernando Point elige sus favoritas de Madrid.",REAL
1453,"Para cualquier persona que no haya leído de los eventos en Rotherham, y los 1,400 11-16 años de edad las niñas blancas que fueron violadas las pandillas, torturados, y para todos los efectos, esclavizados por los inmigrantes musulmanes en el Reino Unido, ",FAKE
1454,"Para muchas personas, una pequeña glándula de apenas 30 gramos situada en la parte frontal del cuello, justo debajo de la nuez, es la sospechosa habitual cuando buscan una explicación a su exceso de peso. Este regulador del metabolismo con forma de maripo",REAL
1455,"Para muchos hurgarse la nariz y comerse los mocos es algo muy habitual, ya sea entre los más pequeños o los adultos. Sin embargo, cuando los padres ven dicho acto lo consideran insalubre o simplemente una guarrada, por lo que terminan prohibiéndole a sus ",FAKE
1456,"Para quienes leen la información de manera crítica y sin objetar que institución o profesional de renombre la declara, sino que con una mirada más profunda puede ver más allá de lo aparente, hemos confeccionado un artículo que analiza punto por punto el c",FAKE
1457,"Paramount estrena en abierto la miniserie protagonizada por Hugh Grant y dirigida por Stephen Frears En 1974, el político británico Jeremy Thorpe estaba en el mejor momento de su carrera tras convertir al Partido Liberal en un actor clave en un Parlamento",REAL
1458,"Parece que para los gobiernos regionales y el propio Ejecutivo central la prioridad son los inmigrantes frente a los ciudadanos españoles, algo triste que, por suerte, todavía hay gente dentro de la clase política que lo denuncia. Este miércoles Santiago ",FAKE
1459,"Parece que para los gobiernos regionales y el propio Ejecutivo central la prioridad son los inmigrantes frente a los ciudadanos españoles, algo triste que, por suerte, todavía hay gente dentro de la clase política que lo denuncia. Para los que se pregunte",FAKE
1460,"Parece sensato seguir las recomendaciones actuales con respecto al consumo de carne. Estas no plantean eliminar la carne de nuestra dieta, sino moderar el consumo de carne roja y procesada (dos o tres veces a la semana)",REAL
1461,París. Una turba agrede a un vehículo en el que iban unos agentes de la PoliceNationale Una violencia que jamás se había visto nunca en Europa contra los agentes policiales.,FAKE
1462,Paul Allen nunca llegó a probar el avión que su equipo comenzó a desarrollar en 2008. El cofundador de Microsoft murió 10 años después con un proyecto muy ambicioso entre manos: construir la aeronave más grande del mundo. Stratolaunch acaba de salir al me,REAL
1463,"Pedro J Ramírez ha conseguido por fin reunir todas las pruebas que involucran a Marruecos, a ETA y al PSOE en los atentados del 11M. Al parecer todo sucedió así: Marruecos quería atentar contra el gobierno de Aznar y como aperitivo comenzó tratando de arr",FAKE
1464,Pedro Sánchez está dispuesto a que su Gobierno promueva en el Parlamento en reconocimiento de la bandera tricolor republicana como la oficial de España. El jefe del Ejecutivo estaría también abierto a cambiar el himno de España y someter el nuevo a un con,FAKE
1465,"Pedro Sánchez firmó un acuerdo secreto, a espaldas de todos los españoles, por el que, en caso de volver a ser presidente tras la siguiente convocatoria de elecciones, *aceptará la independencia* de Cataluña, indultará a los políticos catalanes presose in",FAKE
1466,"Pedro Sánchez ha extendido hoy la presión al PP y a Ciudadanos para que se abstengan y hagan posible así su investidura. En el inicio de su ronda de contactos con colectivos de la sociedad civil, el presidente en funciones ha lamentado que ""estamos perdie",REAL
1467,"Pedro Sánchez no se fue en avión oficial de conciertos a la playa por capricho, sino que se sacrificaba por los creadores e incluyó la cita en su ""agenda cultural"", según la vicepresidenta Carmen Calvo, cansada de tener que aclarar ""obviedades"". ""Ahora me",FAKE
1468,"Pedro Sánchez pretende derribar el Valle de los Caídos Pedro Sánchez, presidente del Gobierno de España, se ha comprometido a ilegalizar la Fundación Francisco Franco y el Valle de los Caídos. El secretario general del Partido Socialista Obrero Español ha",FAKE
1469,"Pedro Sánchez regresa a la actividad política pero lo hace en silencio. A medio gas en su responsabilidad como presidente del Gobierno, ya que carece de agenda institucional esta semana, ha reaparecido como secretario general del PSOE después de concluir ",REAL
1470,"Pedro Sánchez se ve ""con más convicción"" para gobernar solo y pide a Ciudadanos y al PP que reconsideren sus pactos con Vox",REAL
1471,Pedro Sánchez sigue abriendo la puerta de España a lo mejor de cada casa y la situación es cada vez más insostenible. Que el ritmo no pare. Eso debe pensar Pedro Sánchez después de acoger a los refugiados del Open Arms en un complejo de lujo en Cádiz. Eso,FAKE
1472,"PELIGRO, EL HORNO MICROONDAS, UNO DE LOS MAYORES CANCERÍGENOS, YA ESTÁN PROHIBIDOS EN JAPON ..... ",FAKE
1473,"Pérez Reverte. """"Pensando en mi perro..."""" Mi perro duerme en promedio 16 horas por día. Tiene toda la comida preparada para él y puede comer cualquier cosa que quiera. La comida la recibe sin costo, y sin ningún esfuerzo. Visita al veterinario una vez al",FAKE
1474,"PERIODISTA ""Que piensas sobre la petición que hacen de que se repita el partido entre el Barcelona y el PSG por el mal arbitraje!"" Que dejen de llorar tanto y si tanto quieren que se repita en YouTube pueden ver la repetición las veces que quieran - DANI ",FAKE
1475,"Pero TODOS los que reciban algo del gobierno, no solo ayuda social. Te puedo asegurar que MUCHOS empresarios, político y familiares de estos, no podrían votar. Además de que es una mentira, en Dinamarca no sucede eso, así que mejor investiga un poco",FAKE
1476,"Pero veamos qué fué realmente lo que pretendió ocultar la líder de Ciudadanos. Rufino Arrimadas, padre de Inés, estudió Derecho y se hizo policia. La familia se trasladó a Barcelona y él trabajó en la científica y colaboró con los famosos torturadores, lo",FAKE
1477,"Pese a los intentos gubernamentales de mediar un acuerdo entre la patronal y los sindicatos de los transportistas de combustibles lusos, este lunes comienza la huelga indefinida del sector, una movilización que amenaza con dejar al país vecino paralizado ",REAL
1478,"Pese a ser el animal doméstico por excelencia, en España hay gente que está decidido a maltratarlos e incluso a matarlos, sobre todo los inmigrantes musulmanes, quienes consideran al perro un animal impuro. La tradición jurídica islámica asegura que el pe",FAKE
1479,"Pese al rechazo unánime a este suceso, los grupos no han consensuado un único texto de condena y así se han aprobado dos declaracionesEl Ayuntamiento de Pamplona ha manifestado su condena ante ""la posible agresión sexual"" denunciada durante los Sanfermine",REAL
1480,"Pilar Rahola: ""Los españoles me repugnan como el olor a pescado. Si suspenden la autonomía habrá una revuelta catalana u otra guerra civil""",FAKE
1481,"Pocas palabras han sido tan maleadas en los últimos tiempos como la de fascismo. El irresistible magnetismo de aquel periodo, sumado al actual avance de la extrema derecha, ha saturado el sector editorial y casi una decena de libros que abordan la cuestió",REAL
1482,"Pocas zonas del mundo se libran de que sus aguas continentales estén en mal estado, indica un informe del Banco Mundial publicado hoy. La prosperidad tampoco ayuda e incluso incrementa la gama de tóxicos que soportan ríos, lagos o aguas subterráneas con m",REAL
1483,"Podemos anda inmerso en una estrategia de rebajar los decibelios con el PSOE , con el objetivo de buscar una aproximación que brinde alguna opción de sentarse a negociación. Ocurre que, en este sendero, brotan ramalazos como el Open Arms o Cataluña que si",REAL
1484,"Podemos ha decidido finalmente no pedir la comparecencia del presidente del Gobierno en funciones, Pedro Sánchez, ante el Pleno del Congreso, para que dé explicaciones sobre la gestión del Ejecutivo de la crisis del 'Open Arms', y se ha decantado por soli",REAL
1485,"Podemos ha presentado en el Senado una moción en defensa de los derechos laborales de las personas en privación de libertad y que trabajan durante su estancia en prisión, en la que reivindica el pago del salario mínimo y la posibilidad de sindicación de l",FAKE
1486,"Podemos ha presentado en el Senado una moción en defensa de los derechos laborales de las personas en privación de libertad y que trabajan durante su estancia en prisión, en la que reivindica el pago del salario mínimo y la posibilidad de sindicación de l",FAKE
1487,"Podemos ha remitido una carta a sus bases en la que les informa de la propuesta de investidura enviada a los socialistas y les avisa de que no aceptarán el ""trágala"" de Pedro Sánchez, es decir, la posición de ""o como yo digo, o elecciones"" porque es ""irre",REAL
1488,"Policía federal , detiene a pobladores indígenas , que bajaron de la sierra por el frío y el hambre. Comparte porque luego los desaparecen",FAKE
1489,Polonia lo tiene claro; los cuatro inmigrantes africanos que violaron brutalmente a una joven polaca en Rímini (Italia) deberían ser condenados a muerte. Los cuatro arrestados están actualmente en Italia debido al brutal ataque sexual a la joven polaca. T,FAKE
1490,"Popeye', el 'número dos' de Escobar, condenado por asesinar al director del diario 'El Espectador'. Guillermo Cano Isaza, que encabezó una lucha frontal contra el narcotráfico, fue asesinado a tiros por sicarios del cartel de Medellín. ",REAL
1491,"Por cada vez que se comparta esta foto, Facebook donará $1 para el Vatamiento delas quemaduras de este pero.",FAKE
1492,"Por César Vidal.- En las últimas horas hemos tenido nuevas noticias sobre los beneficios que reciben los inmigrantes, incluidos los ilegales, en España. Sin ánimo de ser exhaustivos, los hechos son los siguientes: 1) En Cataluña la comunidad islámica proc",FAKE
1493,"Por favor mucha difusión .necesitan casas de acogida, adopción Son perros de aqua con labrador Son tres",FAKE
1494,"Por favor, este mensaje es muy importante. Nos estamos jugando ser una nación o convertirnos en el basurero de Europa. Gracias a un acuerdo alcanzado entre la Merkel y Pedro Sánchez, nos vamos a hacer cargo, a cambio de una miseria, de todos los inmigrant",FAKE
1495,"Por orden de Trump, los tres países centroamericanos dejarán de recibir 500 millones de dólares La Casa Blanca cortará todas las ayudas al desarrollo de tres países de los que procede el grueso de su inmigración ilegal: El Salvador , Guatemala y Honduras ",REAL
1496,"Por primera vez en democracia, el Parlamento de Andalucía impedirá a los diputados y diputadas replicar a los miembros del Gobierno de Andalucía en sus debates parlamentarios. PP, C's y VOX acaban de acordar en la mesa hace 15 minutos que no autorizarán e",FAKE
1497,"Por si las imágenes no bastan para dar que pensar, a saber: Figueras es un pueblo de Gerona, de unos 43000 habitantes; ahora contad cuantos españoles entran en el super y calculad que porcentaje de ciudadanos son marroquíes y por último ¿cuantos viven de ",FAKE
1498,"Por si sabéis de alguien: Van a sacrificar 6 cachorritos de dalmata en una perrera por cierre, si quieres alguno llama al 644 355 096 y pregunta por Helena. Si no te interesa por lo menos pasalo..Son totalmente gratuitos",FAKE
1499,Por tanto el dia 28 de Septiembre aterrizaran dos Tercios de La Legion española para poner orden en Cataluña . Dichos tercios los componen 7425 legionarios. Dado el visto bueno por el Congreso de los diputados excepto Podemos y Nacionalistas Vascos y Cata,FAKE
1500,"Posible ataque terrorista frustrado en el centro de Madrid. Hasta el momento está siendo silenciado, como es costumbre por ""la prensa del sistema"" Nosotros le contamos lo sucedido y ustedes saquen sus conclusiones. Un musulmán ha robado una furgoneta de r",FAKE
1501,"Prácticamente todo el mundo ha intentado comerse los mocos cuando era niño. A medida que vamos creciendo, esta costumbre deja de ser habitual por motivos evidentes, aunque según los últimos estudios dejar de hacerlo podría ser desaconsejable. Acaban de de",FAKE
1502,"Pregúntate por qué el 70% de los violadores en ""manadas"" son extranjeros pero tú solo conoces las caras, profesiones y aficiones los de Sevilla. ",FAKE
1503,President Donald Trump and First Lady Melania Trump speak at the annual Easter egg roll at the White House. ,FAKE
1504,"presidente de la Comisión para la Promoción de la Virtud y la Prevención del Vicio, también conocido como policía religiosa o Mutaween, ha comunicado que se condenará a pena de muerte el tener perros en casa. Los únicos perros que serán aceptados serán aq",FAKE
1505,"Primer detenido en Avila por tener placas fotovoltaicas para autoconsumo. Un vecino de Arevalo (Avila) ha sido puesto hoy a disposicion judicial tras incautarle la Guardia Civil dos potentes placas fotovoltaicas instaladas en el tejado se su vivienda, ale",FAKE
1506,"Primer puente feminista de la historia hecho por mujeres se cae por estar mal construido En Estados Unidos se construyó el primer puente feminista de la historia, el cual duró 5 días y tras su derrumbe causó 8 vidas humanas. La ingeniera en Jefa de obra, ",FAKE
1507,Princesa iraní Qajair. Se consideraba el símbolo de la perfección y la belleza. Tuvo 145 pretendientes de la alta nobleza y 13 de ellos se quitaron la vida a su rechazo. Primera imagen sin afeitar. Segunda imagen recién afeitada.,FAKE
1508,"Prisión para el ex jefe de los sicarios de Escobar, por el asesinato del director de 'El Espectador' ",REAL
1509,"Progenitor diferente de la madre biológica"". Increíble pero cierto. Es la nueva definición de ""padre"" que da el Gobierno de Pedro Sánchez para no ofender a los gais, a las familias monoparentales. A las feministas. A los progres. Y a los alérgicos al glut",FAKE
1510,"Protección Civil ha prohibido el baño en la playa del Varador de Mataró (Barcelona) por la presencia en el agua de una ballena muerta y en estado de descomposición. A las 15.46 horas de esta tarde, el teléfono de emergencias 112 ha recibido el aviso de la",REAL
1511,"Protestas de los viticultores en Vilafranca del Penedès. Europa PressEl precio que pagarán las grandes bodegas este año por la uva destinada a la elaboración de cava en Cataluña será de 0,30 euros el kilo, una caída de un 30% con respecto al año pasado, y",REAL
1512,"PSOE y Podemos se oponen frontalmente a esta práctica, en el PP hay división interna y los nacionalistas PNV, PdeCat y ERC respaldan abrir el debateEl adelanto de las elecciones generales dejó en la puerta del Congreso de los Diputados el debate sobre la ",REAL
1513,"PUCHERAZO EN LAS ELECCIONES GENERALES DE ESTE PASADO 28 DE ABRIL. EL CENSO OFICIAL, ERA 36.893.976, VOTARON EL 75% DE LAS PERSONAS CENSADAS CON DERECHO A VOTO 27.947.18. ES DECIR, HICIERON DESAPARECER 1.586.135 VOTOS. OJO",FAKE
1514,"PUCHERAZO, LEER Y QUE CIRCULE POR FAVOR!! La (supuesta) apabullante victoria del PSOE se llevo por delante la percepcion en la calle у durante toda la jornada de que VOX iba a sacar un resultado que iba a desnivelar el тара politico. Hasta los propios per",FAKE
1515,"PUCHERAZO: Así manipuló el voto el PSOE. Rafael Roselló demuestra ""El Algoritmo de Soros"" para La Tribuna de España - La Tribuna de España ",FAKE
1516,"Pues si es así, seguro que odia a Iglesias y Montero por la compra de el chalé de más de 1 millón de €, y el apartamento en primera línea de playa en Benidorm Como les cunde a estos comunistas el dinerito ese que cobran, que eran 3 SMI? Cunde mucho mucho",FAKE
1517,"Qué ? Canadá recibiría 100,000 ""palestinos"" del Líbano y Siria y España recibiría 16,000 palestinos del Líbano, junto con acuerdos similares con Bélgica y Francia. ",FAKE
1518,"Que sabios son los japoneses al: Rechazar el Islam No ser cristianos No haber sido nunca homofóbos como los musulmanes, cristianos, etc No haber importado esclavos negros Gracias a eso no tienen resentidos, marginados y el marxisismo de mierda no tiene ca",FAKE
1519,"Querían echar una mano para ayudar con la avalancha de refugiados que está llegando a Italia a marchas forzadas, -unos 300.000 procedentes de Libia cada año-, y les han echado dos al cuello en un escabroso suceso cuyo escenario ha sido la italiana ciudad ",FAKE
1520,Quiero saber si el asunto de las vacunas afecta a la aparición de autismo o de síndrome de Asperger. Gracias,FAKE
1521,Quim Torra ha vuelto a colocar la pancarta con el lazo amarillo en la fachada de la Generalitat. La Junta Electoral ordenó que se retirara el pasado mes de marzo. ,REAL
1522,"Quim Torra, el aspirante a presidente tapadera de Carles Puigdemont, es bastante conocido por su actividad en las redes sociales y, sobre todo, por sus esquizofrénicos tuits escritos entre 2011 y 2015 en contra de España y de lo que representa nuestro paí",FAKE
1523,"Rachel Johson, hermana del ex secretario de Exteriores Boris Johnson , es la candidata ""estrella"" del nuevo partido anti-Brexit, Change UK, a las elecciones europeas. Rachel, segunda de los cuatro hijos de Stanley Johnson, abandonó el Partido Conservador ",REAL
1524,"Rammstein no suele dejar indiferente allá donde va. La veterana banda alemana de metal, con más de dos décadas de carrera a sus espaldas, siempre ha mostrado su apoyo al colectivo LGBT, pero su última acción ha tenido una mayor trascendencia no solo por ",REAL
1525,"Raúl Bravo, del Madrid galáctico a ser detenido como cabecilla de una organización que se dedicaba a amañar partidos de Primera y Segunda.",REAL
1526,"Recientemente, con total secretismo, se ha llevado a cabo una reunión en Cartagena en la que han participado miembros de los ministerios de Defensa, Interior y Policía Nacional, con la intención de instalar en la trmilenaria ciudad el mayor Centro de Acog",FAKE
1527,"Rectificación: Fecha de la rectificación: Barcelona a 10 de julio de 2019. La madre de la joven llevó el caso ante el Defensor del Pueblo español y no ante el Defensor del pueblo catalán «El Sindic de Greuge», tal como avanzamos por malentendido. Asimismo",FAKE
1528,"Recuerden siempre esto cuando vayan al super o al mercado: Si una fruta en su sello tiene cuatro dígitos y empieza por 44 es que está manipulada genéticamente y lleva pesticida, herbicida y es de la marca Monsanto que produce con semillas transgénicas (ve",FAKE
1529,"Recuperamos la historia de Aleixandra, la joven de 21 años que vive en Granada y combate la anorexia en Ciudad Real por falta de unidades especializadas en Andalucía ",REAL
1530,"Regalo envenenado de Otegi a Pedro Sánchez. Hay amigos que contra más lejos, mejor. El exdirigente etarra aboga por que PSOE ""repita la fórmula"" actual de Gobierno tras las elecciones del 28-A en las que ""el independentismo sea decisivo"", lo que echa por ",FAKE
1531,"Regalo envenenado de Otegi a Pedro Sánchez. Hay amigos que contra más lejos, mejor. El exdirigente etarra aboga por que PSOE ""repita la fórmula"" actual de Gobierno tras las elecciones del 28-A en las que ""el independentismo sea decisivo"", lo que echa por ",FAKE
1532,"Reproches, tensión y sinceridad: la comida en la que los barones del PP chocaron con Casado",REAL
1533,"Reproducimos una nota escrita por imán Hukfhas Al Hirahz, en el que desgrana las debilidades de la población española y de cómo sacar provecho de la degeneración que sufren los jóvenes españoles para la expansión del proyecto islámico en España y el resto",FAKE
1534,"Rescate de un Jaguar en la Amazonía de Brasil por un soldado de este país, debido a los feroces incendios que viene azotando a esta región",FAKE
1535,RESUMEN: un temporero rumano (+70 denuncias en 2 años) entra a robar una bicicleta a un jardín de noche. Al notar la presencia del ladrón el perro despierta y el ladrón intenta asustarlo con una barra de hierro y una navaja. El perro se defiende y le arra,FAKE
1536,"Rivas Vaciamadrid (Agencias) Simpatizantes y palmeros de IU encontraron ayer en el pabellón polideportivo de Los Almendros una urna sellada que habría sido olvidada en el recuento. Comunicado el hecho a la Junta Electoral de Zona (JEZ), se ha reconocido q",FAKE
1537,"Roban a fiscales que acusan al PP, desaparecen documentos de juzgados relacionados con el PP, destruyen discos duros en la sede del PP, fallecen accidentalmente o por ‘suicidio’ testigos e implicados del PP, se produce un incendio en sedes judiciales con ",FAKE
1538,Robótica Aplicada!!! Batería antiaérea derribando misiles en Israel!!!,FAKE
1539,"Rodrigo de Castilla.- No, señores. No es una broma. Es completamente real, e incluimos enlaces y documentación gráfica de los hechos que les contamos. Busquen ustedes mismos. La verdad está ahí fuera. Ahora ya sabemos cual será la degradación final. Comer",FAKE
1540,"Ronaldo dona a Palestina 1,5 millones de dólares por Ramadán ",FAKE
1541,"Rosa María Mateo se ha convertido en una de las mayores censoras de la historia de las televisiones públicas españolas. Ha ido cancelando programas incómodos (Hora Punta de Javier Cárdenas es un ejemplo) y a diario aumenta la lista de periodistas, directi",FAKE
1542,"RT @ElMundoOpinion: ""PSOE, PP, Ciudadanos y Vox terminan este periplo electoral con sentimientos encontrados. Sólo Unidas Podemos prueba el…",REAL
1543,"Rusia cita al embajador español por unas declaraciones ""inamistosas"" de Borrell",REAL
1544,"Saeed Malekpour fue detenido en 2008, cuando visitaba a su padre enfermo en la república islámica, y acusado de distribuir pornografíaUn iraní que cumplía cadena perpetua tras haber sido acusado de distribuir pornografía escapó de Irán durante un permiso ",REAL
1545,Salta la llama yihadista en Cartagena: Artefacto explosivo y agresión islámica a la oposición vecinal a una nueva mezquita ,FAKE
1546,"Salta la llama yihadista en Cartagena. Artefacto explosivo y agresión islámica, respuesta musulmana a la oposición vecinal a una nueva mezquita ",FAKE
1547,"Salvamento Marítimo coordina la búsqueda en el mar de Alborán de dos pateras en las que, según una ONG, navegan 65 y 63 personas, respectivamente. Una portavoz de Salvamento Marítimo ha informado a Efe de que ayer miércoles dicha ONG alertó de la salida d",REAL
1548,"Salvamento Marítimo ha rescatado esta tarde a 156 inmigrantes, entre ellos 11 mujeres, que viajaban en tres pateras en el mar de Alborán. Un portavoz de Salvamento Marítimo ha informado a Efe de que la embarcación 'Guardamar Calíope' ha recogido a 62 varo",REAL
1549,Salvamento Marítimo ha rescatado este sábado en el Estrecho de Gibraltar a tres inmigrantes magrebíes cuando intentaban alcanzar las costas españolas a bordo de una embarcación hinchable de juguete. Según han informado a Efe fuentes de Salvamento Marítim,REAL
1550,"Salvamento Marítimo y la Guardia Civil han rescatado hoy a 48 inmigrantes, entre ellos tres mujeres embarazadas y tres menores de edad, que han logrado llegar este domingo a las islas Chafarinas en la segunda patera del día y que, al igual que los tres oc",REAL
1551,Salvini exige a su homólogo germano actuar ante la intención de una ONG de ese país de desembarcar en ItaliaLa tensión sobre inmigración se reanuda entre Italia y Alemania . La embarcación Alan Kurdi -nombre del niño sirio encontrado ahogado en una playa ,REAL
1552,Sánchez prepara una reforma de la Constitución para blindarse como Presidente,FAKE
1553,"Sánchez prepara una reforma de la Constitución para blindarse como Presidente🇪🇸esto ya cada dia parece más el país bananero ,vamos a adelantar a Cuba ,Venezuela",FAKE
1554,Santander limitará las indemnizaciones por el ERE a 350.000 euros y prejubilará desde los 55 ,REAL
1555,"Santiago Abascal cree que el PSOE, el PP, Ciudadanos y Podemos ""promocionan"" la ""avalancha migratoria"" que está viviendo Europa. Así lo ha proclamado hoy, en el pleno extraordinario para la comparecencia de la vicepresidenta en funciones, Carmen Calvo, pa",REAL
1556,"Santiago Abascal se ha mostrado generoso al opinar sobre las miles de feministas que se manifiestan en distintas ciudades de España a favor de los derechos de la mujer. «Las perdono porque están en esos días del mes», ha dicho el líder de Vox, explicando ",FAKE
1557,"Se acercó a él fingiéndose enferma, le agarró del brazo, y con la otra mano asegurando su pistola, dijo: ""Es él... Lo tenemos"".  Una guardia civil de 23 años, experta en reconocimiento facial, protagonista de la captura de Josu Ternera ",REAL
1558,"SE ANULA EL MATRIMONIO HOMOSEXUAL ESTRASBURGO. FRANCIA. *- EL DERECHO NATURAL Y LA FAMILIA Por unanimidad, el tribunal de Derechos Humanos más importante de» mundo estableció textualmente que 'no existe el derecho al matrimonio homosexual'. Los 47 jueces ",FAKE
1559,Se desmorona el máximo apoyo de Maduro. Cada vez se producen más abandonos en el ejército...Se desmorona el máximo apoyo de Maduro. Cada vez se producen más abandonos en el ejército venezolano. Estos militares escapan a Colombia y Brasil huyendo de una si,REAL
1560,"Se ha hablado hasta aburrir del desconocimiento que tienen del idioma inglés muchos de nuestros políticos. En casos como el de la esposa de José María Aznar, Ana Botella, ha habido incluso un cachondeo generalizado con sus pronunciación y la forma en la q",FAKE
1561,"Se han negado a declarar en contra del dueño, pero el fiscal asegura que se prostituyen en el local y que tienen que pagar cinco euros por casa sábana y preservativo que usanEl responsable de un hotel-club de alterne ubicado en Mos (Pontevedra) acusado de",REAL
1562,"Se llama Ángeles Pérez, tiene 78 años y lleva décadas dando casa a internos de permiso o que no tienen a dónde ir. Desde violadores hasta ladrones de poca monta.",REAL
1563,"Se llama Carmela Silva. No la conoceréis porque no es Ana Botella, sino la Presidenta de la Diputación Provincial de Pontevedra con el PSOE . Y claro, ser socialista hace que el duopolio informativo no se meta contigo, con tu CV ni con tu pésimo nivel de ",FAKE
